1 - min(mdcv$evaluation_log$val_merror),booster,objective,max_depth,eta,subsample,colsample_bytree,min_child_weight,gamma,alpha,lambda
0.837398,gbtree,multi:softmax,10,0.19501359545160085,0.8236660836264491,0.8618225777521729,6,78,52.64701510313898,93.61914787441492
0.837398,gbtree,multi:softmax,10,0.1973723139287904,0.8472547910641879,0.9111831011250615,8,48,52.678056340664625,5.172846233472228
0.837398,gbtree,multi:softmax,6,0.21210358162177725,0.8191763147478923,0.9608941143378615,5,59,14.5150450989604,20.07149700075388
0.837398,gbtree,multi:softmax,6,0.1007585797435604,0.8318876434350386,0.6818240703083575,10,93,43.56833370402455,70.86533452384174
0.837398,gbtree,multi:softmax,7,0.23168662744574248,0.82477660512086,0.9244171160273253,7,54,62.14620943646878,53.881275933235884
0.837398,gbtree,multi:softmax,4,0.12020032150205223,0.8393795342650264,0.9738966376520694,9,74,29.84572232235223,86.99630231130868
0.837398,gbtree,multi:softmax,3,0.27067068258067595,0.9131494011264294,0.7234025776386261,1,74,93.22352772578597,84.33397645130754
0.837398,gbtree,multi:softmax,4,0.27192245905054735,0.9620600703638047,0.9634610992856324,2,72,43.52615287061781,83.25135628692806
0.837398,gbtree,multi:softmax,5,0.2727803813945502,0.8302248735446482,0.9210285030305385,1,45,1.8614703556522727,27.76167751289904
0.837398,gbtree,multi:softmax,10,0.07329909156775101,0.779373906319961,0.6919539369642734,0,3,75.24201285559684,56.271603517234325
0.837398,gbtree,multi:softmax,8,0.1568587417062372,0.8336541739525274,0.8006719719618559,8,29,66.9602626003325,67.22044402267784
0.837398,gbtree,multi:softmax,8,0.030846900700125843,0.7741356758167967,0.7755783353000879,9,42,92.93021077755839,67.82862907275558
0.837398,gbtree,multi:softmax,5,0.021952736617531627,0.8383726019179448,0.7614388804882765,10,43,4.749430273659527,16.85701662208885
0.837398,gbtree,multi:softmax,7,0.0593638652167283,0.8881580987712369,0.8631988381966949,1,32,72.37244960851967,67.71912307012826
0.837398,gbtree,multi:softmax,8,0.11640318072866647,0.8426429979503154,0.7880981709808111,7,77,97.63278199825436,9.092562971636653
0.837398,gbtree,multi:softmax,3,0.19512706869048999,0.9345257875043899,0.8989265002310276,8,47,24.850426730699837,4.535330669023097
0.837398,gbtree,multi:softmax,4,0.15859538674354554,0.7668212604708969,0.7251631453633308,6,29,53.4347785403952,10.834375210106373
0.837398,gbtree,multi:softmax,3,0.04004570869263261,0.8199572260025888,0.8589215315878391,3,10,62.187301740050316,81.87219353858382
0.837398,gbtree,multi:softmax,3,0.07314904347993433,0.7915652775438502,0.6063942162320017,2,65,89.3881558906287,24.997776141390204
0.837398,gbtree,multi:softmax,4,0.24014331283280627,0.7190135493176057,0.8957929469645023,9,28,61.23840347863734,63.937549572438
0.837398,gbtree,multi:softmax,10,0.28378341722767797,0.8240910213207826,0.7017223369330168,0,74,18.018599529750645,24.829874327406287
0.837398,gbtree,multi:softmax,5,0.28885329484473915,0.9288716855924577,0.9375208585523069,10,58,14.410711079835892,21.743635390885174
0.837398,gbtree,multi:softmax,5,0.15806497641839087,0.9511881664628163,0.7058543588034809,9,38,69.54638015013188,56.55735672917217
0.837398,gbtree,multi:softmax,4,0.21259372086962686,0.7489520706702023,0.6529200030490756,8,63,79.74470083136111,67.52350553870201
0.837398,gbtree,multi:softmax,6,0.17404900192981584,0.9410893980646506,0.7778346829116345,2,86,88.37350902613252,40.55030085146427
0.837398,gbtree,multi:softmax,3,0.04755692908307537,0.7335394378751516,0.8596859256736934,9,66,75.12269956059754,10.16162985470146
0.837398,gbtree,multi:softmax,3,0.27324169671861454,0.9180157753406093,0.8958411300554872,4,22,34.018348436802626,45.06484279409051
0.837398,gbtree,multi:softmax,7,0.04013150559272617,0.8073222303995862,0.9767048189416527,10,19,10.453092330135405,5.756974220275879
0.837398,gbtree,multi:softmax,6,0.02242224614135921,0.8595594233833252,0.9846679263748228,6,82,83.56940858066082,51.53579777106643
0.837398,gbtree,multi:softmax,9,0.22054849555250255,0.8071889429818838,0.7531556746922433,7,87,71.24827385414392,71.57571346033365
0.837398,gbtree,multi:softmax,6,0.06671168276574461,0.8119481387082487,0.9179842211306095,7,92,17.03157026786357,79.28607917856425
0.837398,gbtree,multi:softmax,9,0.2612904461007565,0.8075183038599789,0.9268087261356414,0,86,98.97371456027031,1.0024839546531439
0.837398,gbtree,multi:softmax,4,0.2933745087427087,0.7683889483567327,0.6059093344025314,9,40,17.980006360448897,84.96701596304774
0.848238,gbtree,multi:softmax,5,0.16340371396858244,0.830068867537193,0.9120609018951654,0,0,3.752869297750294,74.21780554577708
0.837398,gbtree,multi:softmax,9,0.16176984146004542,0.9296332955593243,0.8442846851423382,0,28,24.598610820248723,70.76164204627275
0.837398,gbtree,multi:softmax,3,0.2296044550742954,0.7558741569984704,0.6944474812597037,5,67,67.32196069788188,11.243944335728884
0.837398,gbtree,multi:softmax,4,0.16488472952041774,0.9568708745529875,0.7127446212805808,8,56,88.47707563545555,61.57407485879958
0.837398,gbtree,multi:softmax,4,0.2896462106448598,0.7543152824044227,0.9876155613921582,5,96,10.644713486544788,45.992627064697444
0.837398,gbtree,multi:softmax,4,0.19647215375909582,0.8670020756311714,0.9534061705693603,4,49,90.16910300124437,97.74015969596803
0.837398,gbtree,multi:softmax,4,0.24166431195801125,0.7562022568890825,0.6881888882257045,6,21,35.12018513865769,93.68161037564278
0.837398,gbtree,multi:softmax,6,0.03267365391366184,0.8022273366572334,0.879310049302876,4,76,33.913653367199004,44.07195432577282
0.837398,gbtree,multi:softmax,10,0.2672481428249739,0.7922799800056963,0.897014422994107,6,99,86.44651484210044,25.28981303330511
0.837398,gbtree,multi:softmax,9,0.2939179008360952,0.9296818763017655,0.7332899425178766,10,64,64.1888895072043,55.475597898475826
0.837398,gbtree,multi:softmax,7,0.1701364669483155,0.9217587425606325,0.7602566302753985,1,6,34.52471054624766,15.429000905714929
0.837398,gbtree,multi:softmax,7,0.011924251955933869,0.9668631103588268,0.813103381358087,1,40,61.10906573012471,10.74029989540577
0.837398,gbtree,multi:softmax,6,0.24241178883472456,0.8708771097240969,0.8543628199957312,6,29,39.32295448612422,23.237524181604385
0.837398,gbtree,multi:softmax,10,0.2848555672750808,0.9509705121861771,0.9693716024979949,5,42,42.42077216040343,80.5916300509125
0.837398,gbtree,multi:softmax,8,0.02758092385251075,0.9508507213788107,0.7974203256890178,4,28,30.80210410989821,23.653918644413352
0.837398,gbtree,multi:softmax,6,0.20696915876353159,0.9226286720018834,0.747102374304086,3,55,33.66500891279429,8.259529550559819
0.837398,gbtree,multi:softmax,10,0.21237790291430428,0.7945094484835863,0.9288936120457947,8,82,65.77161431778222,46.62716998718679
0.837398,gbtree,multi:softmax,5,0.1283689854061231,0.9221366983605549,0.9729751435108482,9,87,45.30188979115337,45.04710268229246
0.837398,gbtree,multi:softmax,7,0.25431260114768517,0.9183391880011186,0.8022230408154428,4,84,90.4247370781377,58.997176005505025
0.837398,gbtree,multi:softmax,3,0.19347420627018436,0.882590893865563,0.6665742345154285,5,5,21.58852929715067,4.222380602732301
0.837398,gbtree,multi:softmax,4,0.0587425985164009,0.9009031494613737,0.6548932615667581,3,69,17.353116581216455,99.69392141792923
0.837398,gbtree,multi:softmax,7,0.2821147302747704,0.9794018609682098,0.675728699658066,6,41,63.15439559984952,29.72237633075565
0.837398,gbtree,multi:softmax,9,0.01957632820820436,0.8355070795631037,0.6893338573165237,4,69,21.799512719735503,58.44091747421771
0.837398,gbtree,multi:softmax,3,0.09032539014704524,0.84041746344883,0.7658322046510875,6,7,56.941437744535506,48.2392136240378
0.837398,gbtree,multi:softmax,3,0.1806462539266795,0.9405704856850207,0.8272891977801919,8,97,90.71359359659255,64.40617910120636
0.837398,gbtree,multi:softmax,10,0.2894705117098056,0.9931376614840701,0.8720550467260182,2,75,79.2393684387207,86.8008716031909
0.837398,gbtree,multi:softmax,7,0.04974363094428554,0.8043336596805601,0.6921287374570966,0,84,46.71972349751741,58.68346376810223
0.837398,gbtree,multi:softmax,3,0.014476046138443052,0.9483899648301304,0.6461284990422428,7,50,41.03856119327247,11.405092338100076
0.837398,gbtree,multi:softmax,3,0.07495343114249407,0.9817083318252117,0.9131965634413064,9,4,22.379429428838193,63.87140608858317
0.837398,gbtree,multi:softmax,5,0.12138994047185404,0.8312641873490065,0.9598436021246016,3,93,90.90992328710854,56.27529639750719
0.837398,gbtree,multi:softmax,3,0.08134842317551373,0.9924211268080398,0.9270924993790686,10,93,82.00226051267236,95.24578775744885
0.837398,gbtree,multi:softmax,7,0.2574061432899907,0.9794765968807042,0.9299563775770366,3,78,29.29506851360202,90.66051370464265
0.837398,gbtree,multi:softmax,6,0.28087037401273846,0.7702229904942214,0.8177373547106981,6,47,20.98441191483289,95.57925476692617
0.837398,gbtree,multi:softmax,7,0.13815764985512943,0.9877429010346532,0.7496277196332812,1,30,43.6046018730849,1.6088432632386684
0.837398,gbtree,multi:softmax,7,0.23939951597945763,0.8831581514561548,0.9071050852537155,2,79,75.73778175283223,67.05713572446257
0.837398,gbtree,multi:softmax,9,0.25466126935090866,0.9573600205592812,0.845093257073313,3,30,92.75822264607996,95.99922096822411
0.837398,gbtree,multi:softmax,8,0.16047215308295562,0.9587895304663107,0.958103964664042,5,29,35.81771291792393,44.08138457220048
0.837398,gbtree,multi:softmax,3,0.13575320832664148,0.8083214009646326,0.957202173769474,2,79,14.899148605763912,83.09796422254294
0.837398,gbtree,multi:softmax,8,0.12841754906112327,0.9646152139874176,0.9748526337556541,1,12,32.82672590576112,41.87831368763
0.837398,gbtree,multi:softmax,6,0.281951393536292,0.9186008314834908,0.8257881085388362,5,23,83.40419065207243,39.70505963079631
0.837398,gbtree,multi:softmax,9,0.18317654804093764,0.7336156953126192,0.8155383169651031,1,3,79.17103278450668,9.31098572909832
0.837398,gbtree,multi:softmax,3,0.07836120664607732,0.9573650777805596,0.9023406836204231,2,88,11.235611909069121,16.695941821672022
0.837398,gbtree,multi:softmax,10,0.18645586978411302,0.9105961541179568,0.6135404304601252,8,88,90.10258114431053,43.633986939676106
0.837398,gbtree,multi:softmax,9,0.10696834719739853,0.9801128932042047,0.7411037201061845,4,58,96.00230671931058,36.58650864381343
0.837398,gbtree,multi:softmax,3,0.07131519922288135,0.7823455973528325,0.6125245088711381,8,52,74.33741556014866,11.561862495727837
0.837398,gbtree,multi:softmax,9,0.09636695307912303,0.9611463435925542,0.9033937046304346,2,5,6.6810928750783205,86.71817253343761
0.837398,gbtree,multi:softmax,6,0.080662174441386,0.996733328839764,0.924359243363142,3,13,2.073244657367468,6.954710581339896
0.837398,gbtree,multi:softmax,5,0.010548097488936037,0.9961386086419225,0.722412511985749,0,67,49.42844833713025,82.05313277430832
0.837398,gbtree,multi:softmax,7,0.14793456681771203,0.9543239418417215,0.8265399165451527,5,42,3.6096116527915,41.147495014593005
0.837398,gbtree,multi:softmax,8,0.1797988513368182,0.7679650522535666,0.845394055172801,0,14,88.57931112870574,57.52126909792423
0.837398,gbtree,multi:softmax,10,0.03003321142401546,0.7441907395841554,0.8592340905219316,8,1,81.09139152802527,75.93406999949366
0.837398,gbtree,multi:softmax,7,0.22876892934087664,0.8444993779296055,0.7376001599244774,0,65,8.145319297909737,73.22345660068095
0.837398,gbtree,multi:softmax,9,0.16843503169016913,0.8066070073517039,0.7703601858578623,9,93,24.946774309501052,9.115674812346697
0.837398,gbtree,multi:softmax,9,0.047531021521426735,0.7302683120826259,0.8504701370373369,3,88,75.80451676622033,91.32825718261302
0.837398,gbtree,multi:softmax,4,0.2592818881059065,0.7957903922302648,0.7893660462461412,10,54,31.09555395785719,3.539067506790161
0.837398,gbtree,multi:softmax,7,0.09972305700881405,0.9626872070133686,0.732053261436522,0,84,64.47426259983331,26.774270948953927
0.837398,gbtree,multi:softmax,8,0.1501349490857683,0.8115928097860887,0.9895349093712866,0,20,59.88664887845516,37.576317065395415
0.837398,gbtree,multi:softmax,8,0.1656488111335784,0.9736305374419316,0.6889958092942834,7,56,83.1214198609814,10.678183380514383
0.837398,gbtree,multi:softmax,10,0.16512860773829743,0.7826203631935641,0.9676290900446475,7,43,89.58175608422607,70.67996684927493
0.837398,gbtree,multi:softmax,6,0.22054529891116545,0.894138194900006,0.9151258753612638,2,66,82.63792297802866,59.26883229985833
0.837398,gbtree,multi:softmax,3,0.04650422707665711,0.7991770534077659,0.846781273279339,7,14,27.362962998449802,88.92300266306847
0.837398,gbtree,multi:softmax,4,0.10226357594598083,0.9217568701133132,0.7198844972997904,3,95,28.52455689571798,71.567094582133
0.837398,gbtree,multi:softmax,3,0.23077510175528004,0.7087859412888065,0.7125237333588302,4,60,66.69896799139678,74.81034183874726
0.837398,gbtree,multi:softmax,10,0.2883368158340454,0.7426305004861206,0.8214521668851376,2,40,62.58806181140244,36.22975554317236
0.837398,gbtree,multi:softmax,4,0.16354558993596582,0.7861742115579545,0.6724792369641364,4,14,3.8171457359567285,76.60356457345188
0.837398,gbtree,multi:softmax,9,0.27874632086604834,0.7567322101211175,0.9384891322813929,8,69,82.02297242823988,17.085847398266196
0.837398,gbtree,multi:softmax,3,0.18230132758850232,0.7218195248860866,0.7068792477250099,1,83,63.68294188287109,15.40872910991311
0.837398,gbtree,multi:softmax,6,0.29758613512152804,0.8993762905942276,0.6217355269938707,3,16,81.50270758196712,73.15807859413326
0.837398,gbtree,multi:softmax,6,0.2082406402588822,0.8856255515711382,0.7015457607805728,3,41,19.688831851817667,84.97882457450032
0.837398,gbtree,multi:softmax,9,0.14152624433860184,0.9478716440033168,0.6385894380509853,0,40,3.6688180407509208,0.3505776170641184
0.837398,gbtree,multi:softmax,8,0.13765272765187547,0.8657240719068795,0.9275759506039322,6,65,72.69038211088628,39.75149025209248
0.837398,gbtree,multi:softmax,5,0.02006957510486245,0.7622391904937103,0.7830199503339828,5,80,42.19039662275463,85.94404114410281
0.837398,gbtree,multi:softmax,5,0.19607806290499866,0.9934616628335788,0.9839639118872583,6,36,33.13413681462407,68.93584241624922
0.837398,gbtree,multi:softmax,7,0.07745128390146419,0.7757147614145651,0.9411770367063582,10,3,83.23860333766788,40.98229424562305
0.837398,gbtree,multi:softmax,6,0.16115326651604847,0.7459374954458325,0.7651516631245613,10,79,24.915285501629114,47.929203463718295
0.837398,gbtree,multi:softmax,10,0.18438052525976673,0.9763040834804997,0.9713472693227232,5,26,62.360982527025044,31.91280837636441
0.837398,gbtree,multi:softmax,5,0.03397842989070341,0.8972992556169629,0.815655317902565,4,2,63.00301894079894,28.01041677594185
0.8428180000000001,gbtree,multi:softmax,3,0.1610561236087233,0.92505276016891,0.9425389043986797,0,2,6.783414958044887,87.36992962658405
0.837398,gbtree,multi:softmax,6,0.19735677460441364,0.8060502751963212,0.8120986171066761,8,37,65.24547100998461,30.046754609793425
0.837398,gbtree,multi:softmax,7,0.1954704324528575,0.7914391572121531,0.6147707615979016,7,60,90.8366123214364,32.49188787303865
0.837398,gbtree,multi:softmax,6,0.09002357684774323,0.7752814395818859,0.6856787795200944,7,26,11.455951211974025,13.435856066644192
0.837398,gbtree,multi:softmax,7,0.19936598606640474,0.7440882901661098,0.7878516812808811,9,45,74.78846528101712,76.51984421536326
0.837398,gbtree,multi:softmax,4,0.23227894051466136,0.7609051908366382,0.7842375277541578,1,75,83.1212380900979,9.023347776383162
0.837398,gbtree,multi:softmax,4,0.18898592460434885,0.9535153737990185,0.6731811234727502,4,21,22.77748342603445,98.90519238542765
0.837398,gbtree,multi:softmax,5,0.14567681785905734,0.7759323559002951,0.977652326785028,8,83,48.40936658438295,51.25870464835316
0.837398,gbtree,multi:softmax,6,0.2670733810123056,0.8971772509394214,0.9085170278325677,2,27,55.213145865127444,40.2890901081264
0.837398,gbtree,multi:softmax,6,0.2771804790268652,0.9259782336186617,0.633356131054461,0,51,19.06184507533908,15.270937886089087
0.837398,gbtree,multi:softmax,5,0.05170253515942022,0.8061565875541419,0.6761030239053071,9,93,35.25060915853828,61.31502781063318
0.837398,gbtree,multi:softmax,10,0.10698698579799383,0.7635218594456091,0.8776690933853388,9,36,58.22849122341722,51.730467239394784
0.837398,gbtree,multi:softmax,10,0.17923188918735833,0.9566718364832922,0.6995852001011371,1,14,69.79513119440526,73.35136907640845
0.837398,gbtree,multi:softmax,5,0.22574025701265782,0.9268897397443652,0.7585035138763487,5,51,66.8070672545582,23.6669352510944
0.837398,gbtree,multi:softmax,5,0.17261463466798888,0.8985791268991307,0.7591105151921511,4,84,49.42881653551012,62.31728370767087
0.837398,gbtree,multi:softmax,6,0.188755963454023,0.9407350005116314,0.7691887266933918,10,66,0.17905519343912601,8.600697387009859
0.837398,gbtree,multi:softmax,8,0.07147886188467964,0.8751964042428881,0.7624356342479587,4,21,13.518770621158183,95.36790293641388
0.837398,gbtree,multi:softmax,3,0.22108365597203372,0.7764244741993025,0.7799729880876839,9,76,0.5969449644908309,5.2216230891644955
0.837398,gbtree,multi:softmax,7,0.27818609291221946,0.8160000326344743,0.9942563898861408,0,68,29.71010517794639,13.272395287640393
0.837398,gbtree,multi:softmax,8,0.14192723110085353,0.8052147805690765,0.6199431619606912,9,57,58.964277198538184,85.45361545402557
0.837398,gbtree,multi:softmax,6,0.07758698812220245,0.9198641936294735,0.6291071039624512,6,59,80.0091372570023,76.79550049360842
0.837398,gbtree,multi:softmax,5,0.22908726074732838,0.955874437885359,0.8887892872095108,10,21,24.618530459702015,47.95464917551726
0.837398,gbtree,multi:softmax,4,0.2360626023635268,0.9861112275859341,0.9860747781582176,10,80,99.08281858079135,21.205381606705487
0.837398,gbtree,multi:softmax,8,0.12084858170244842,0.8102028339635581,0.9329368192702532,7,83,39.1086122719571,17.03764800913632
0.837398,gbtree,multi:softmax,8,0.23115062193479388,0.7636440054979174,0.8494613309390843,0,12,64.7111861500889,28.220942965708673
0.837398,gbtree,multi:softmax,5,0.06342286799103021,0.8618581328773871,0.7071432697586715,2,45,3.4815592458471656,6.083514727652073
0.837398,gbtree,multi:softmax,10,0.26523112601600585,0.992226216616109,0.6684806144796311,5,15,0.24686011020094156,62.11643307469785
0.837398,gbtree,multi:softmax,7,0.25985593380406496,0.8393111010547727,0.7754568801261484,4,58,30.631358176469803,86.65190618485212
0.837398,gbtree,multi:softmax,4,0.19823479150189086,0.8154193446505814,0.8419260226190091,1,89,41.410428984090686,5.248309462331235
0.837398,gbtree,multi:softmax,5,0.031365716743748634,0.8147305501624942,0.6021674542687833,4,93,6.173727358691394,56.29571811296046
0.837398,gbtree,multi:softmax,8,0.28722512488020585,0.788048106781207,0.88827736210078,0,14,57.45193026959896,71.00920260418206
0.837398,gbtree,multi:softmax,10,0.2865473674377426,0.9120162306120619,0.8857610324397682,10,77,17.04851931426674,86.69936850201339
0.837398,gbtree,multi:softmax,9,0.021893582446500658,0.7341886145994067,0.8351518141105772,7,80,10.272804880514741,97.2419451456517
0.837398,gbtree,multi:softmax,9,0.19403103292686866,0.7369352914160117,0.8851153665222227,7,20,36.27479013521224,30.565939657390118
0.837398,gbtree,multi:softmax,4,0.15295945439022035,0.9293509737122804,0.6764108593575656,6,50,20.774655090644956,98.64211534149945
0.837398,gbtree,multi:softmax,4,0.218131156724412,0.9537996244616807,0.6212128453887998,6,66,85.81812488846481,61.52271383907646
0.837398,gbtree,multi:softmax,8,0.048447127356193956,0.7167784247314557,0.6151031717658043,3,72,31.70133016537875,33.2655860343948
0.837398,gbtree,multi:softmax,8,0.2151890644710511,0.8121111274696886,0.8190829772502184,10,48,50.77268595341593,78.8116694195196
0.837398,gbtree,multi:softmax,7,0.02732724369503558,0.7330906012794003,0.8939096078276634,1,3,88.35588893853128,24.182321107946336
0.837398,gbtree,multi:softmax,5,0.07645465954439713,0.7075268484652042,0.6511903350241482,7,42,90.96312092151493,18.984270561486483
0.837398,gbtree,multi:softmax,6,0.08002769538899883,0.7054712080862373,0.8440146838314831,3,39,59.15183781180531,66.55700304545462
0.837398,gbtree,multi:softmax,10,0.18868728174827992,0.9631683019222692,0.8483089458197355,3,75,36.830009263940156,74.28268762305379
0.837398,gbtree,multi:softmax,8,0.13273887378862126,0.8018004287267103,0.9990452519617975,7,86,2.522568916901946,93.17708411253989
0.837398,gbtree,multi:softmax,9,0.25157341483049095,0.9767023493302986,0.6028707327321171,6,27,6.614239467307925,12.25045369938016
0.837398,gbtree,multi:softmax,8,0.06354170995065941,0.9995171701768413,0.7484371649101377,3,49,85.67614525090903,47.28087808471173
0.837398,gbtree,multi:softmax,6,0.01615235167555511,0.7997900791931897,0.6770017977803946,6,58,78.6488903220743,83.50760429166257
0.837398,gbtree,multi:softmax,10,0.03589845314854756,0.7416729963617399,0.8429277358576656,2,19,30.525897652842104,37.995762401260436
0.837398,gbtree,multi:softmax,5,0.02751986289164051,0.7146126607432961,0.811625856719911,10,80,88.91403670422733,49.21901300549507
0.837398,gbtree,multi:softmax,6,0.08388412888627499,0.7733215859159827,0.8859322858974337,4,57,57.84668787382543,9.440689929760993
0.837398,gbtree,multi:softmax,8,0.04248134574852884,0.9220780703704804,0.9205445103347302,2,39,47.01414487790316,70.32309032510966
0.837398,gbtree,multi:softmax,9,0.20505005858372896,0.7860228239791467,0.613917678501457,8,29,27.895348542369902,38.531954563222826
0.837398,gbtree,multi:softmax,9,0.10952204891247673,0.9626978615298867,0.989214887470007,5,25,5.01205341424793,88.41601891908795
0.837398,gbtree,multi:softmax,7,0.20268254989990964,0.8813018932240084,0.9608103529550135,2,60,77.16644760221243,90.89271377306432
0.837398,gbtree,multi:softmax,5,0.23951139032375066,0.8396385844564065,0.979828370641917,4,7,44.932948402129114,25.77878141310066
0.837398,gbtree,multi:softmax,5,0.0664022242790088,0.8445897863944992,0.9200725452043116,7,0,53.60145804006606,10.142257600091398
0.837398,gbtree,multi:softmax,4,0.10375667847925796,0.7559128660243004,0.9621942937374115,9,69,49.44540215656161,41.38667064253241
0.837398,gbtree,multi:softmax,5,0.2568963571521453,0.8158843070501461,0.7401110970415175,4,2,74.53955528326333,7.082643290050328
0.837398,gbtree,multi:softmax,6,0.2151420927559957,0.8221968847792596,0.8510571259073914,2,48,38.783488306216896,30.038316547870636
0.837398,gbtree,multi:softmax,7,0.09604268604656681,0.8981345763895661,0.7014118060469627,2,77,26.75259665120393,28.400811553001404
0.837398,gbtree,multi:softmax,3,0.03701853613834828,0.7407236525788903,0.6947386646643281,3,94,87.43086447939277,88.61127612181008
0.837398,gbtree,multi:softmax,4,0.17497840559808536,0.9166458325460554,0.6010296389460563,5,44,79.83740833587945,18.834943952970207
0.837398,gbtree,multi:softmax,3,0.1387181828683242,0.8770423177396879,0.7196175573393703,6,6,67.68707614392042,22.407113946974277
0.837398,gbtree,multi:softmax,8,0.13791667557554319,0.7315233938163146,0.738544886186719,6,96,69.83941551297903,26.76145734731108
0.837398,gbtree,multi:softmax,5,0.010039788978174329,0.8306604413082823,0.7854174356907606,1,57,65.33986462745816,38.393462635576725
0.837398,gbtree,multi:softmax,6,0.19208745453506706,0.8465561006916686,0.8171415303833782,7,90,80.11313057504594,66.9655094621703
0.837398,gbtree,multi:softmax,3,0.1473106085998006,0.7364847632823511,0.7791545966640114,5,51,25.312178255990148,72.91680192574859
0.837398,gbtree,multi:softmax,5,0.1057812215038575,0.7199114873073995,0.7007577031850815,4,99,28.09430849738419,99.74146941676736
0.837398,gbtree,multi:softmax,10,0.23400142304599283,0.7130879217991605,0.8865015409886836,9,89,24.971310002729297,93.00658665597439
0.837398,gbtree,multi:softmax,6,0.21002456038258968,0.8021449615480378,0.713005334418267,8,74,16.077450360171497,91.85476426500827
0.837398,gbtree,multi:softmax,9,0.18783749810187145,0.9959451562026516,0.8409947321750224,2,96,97.11988777853549,46.6722501674667
0.837398,gbtree,multi:softmax,3,0.18373139647068457,0.977797917718999,0.78460861928761,0,57,42.74382572621107,2.108821948058903
0.837398,gbtree,multi:softmax,4,0.22849341806024312,0.8107871231622994,0.6918427221477031,1,28,85.2846933528781,32.6051467563957
0.837398,gbtree,multi:softmax,5,0.10885176090057938,0.8437115267384797,0.7647246197797358,9,79,66.29208975937217,65.52973566576838
0.837398,gbtree,multi:softmax,3,0.29940570674603806,0.7146249051671475,0.6417942660860717,6,83,23.989974823780358,90.02185361459851
0.837398,gbtree,multi:softmax,9,0.12787254402879625,0.95581771209836,0.8835428925231099,6,9,99.25187309272587,91.95081533398479
0.837398,gbtree,multi:softmax,10,0.15779494722606613,0.7741536093177274,0.8225108616054058,8,30,96.28849250730127,8.649506885558367
0.837398,gbtree,multi:softmax,8,0.04474691821727902,0.7978267582831904,0.7535396573133767,10,18,29.75682441610843,86.7218068568036
0.837398,gbtree,multi:softmax,10,0.2737809813139029,0.8237893044482917,0.8192311682738364,4,2,82.62050456833094,26.845984812825918
0.837398,gbtree,multi:softmax,5,0.11333822463406248,0.7030887451488524,0.8280286794528365,4,60,10.007673921063542,0.6948712980374694
0.837398,gbtree,multi:softmax,3,0.039746019195299596,0.91299919616431,0.6741701030172408,10,26,14.734238851815462,57.946711289696395
0.837398,gbtree,multi:softmax,7,0.22177741741761564,0.9166034720139578,0.6062467546202243,5,10,68.35148367099464,19.79501296300441
0.837398,gbtree,multi:softmax,10,0.09663545130286365,0.9215354939224198,0.9176621493883431,5,5,16.150568798184395,99.95634665247053
0.837398,gbtree,multi:softmax,9,0.1200222907331772,0.9387286151992157,0.6973313436843455,0,0,38.84486826136708,16.77366008516401
0.837398,gbtree,multi:softmax,4,0.2727712895721197,0.9377153072273359,0.8049872991628945,9,31,66.75627171061933,27.101079490967095
0.837398,gbtree,multi:softmax,3,0.14618975681718438,0.9487664939602837,0.6078999741002917,1,79,93.24391558766365,21.83127566240728
0.837398,gbtree,multi:softmax,8,0.15315700436709448,0.7744122388074174,0.7618977810256183,0,91,73.01133000291884,60.60391005594283
0.837398,gbtree,multi:softmax,10,0.21191900942940264,0.857176543166861,0.9505113394930959,0,90,75.3417138941586,26.573221804574132
0.837398,gbtree,multi:softmax,6,0.25203496715286744,0.8677899273112416,0.7511511932127177,0,20,0.09087994694709778,92.78404950164258
0.837398,gbtree,multi:softmax,4,0.26845202504191545,0.7365794243756681,0.6743244734592736,0,25,9.318554028868675,11.343712476082146
0.837398,gbtree,multi:softmax,6,0.16851411073468625,0.9171129712369293,0.827537807635963,6,88,96.77560201380402,18.61588484607637
0.837398,gbtree,multi:softmax,9,0.08283346742857246,0.7211915895808487,0.984414714295417,8,46,7.676382292993367,42.86652880255133
0.837398,gbtree,multi:softmax,10,0.17675583365606143,0.948543842183426,0.748725902941078,4,14,52.514120307751,16.63640858605504
0.837398,gbtree,multi:softmax,5,0.279777262781281,0.8699782291194424,0.7323197618126869,4,53,36.71674483921379,63.8869296759367
0.837398,gbtree,multi:softmax,9,0.25175477971322835,0.9833720976952464,0.7470208505168557,7,44,57.46696670539677,52.73502464406192
0.837398,gbtree,multi:softmax,8,0.25258869108976795,0.7562217282596975,0.9692371383309364,0,40,55.43227307498455,15.26225283741951
0.837398,gbtree,multi:softmax,7,0.21401033911854028,0.9665229960577563,0.6516416348516941,3,66,66.14535597618669,9.74723664112389
0.837398,gbtree,multi:softmax,7,0.05193868878530338,0.7462677811272442,0.969617219734937,1,94,39.83364829327911,78.1240510288626
0.837398,gbtree,multi:softmax,9,0.27688318078173324,0.7311539728194475,0.605590147152543,10,16,60.04439371172339,12.258227705024183
0.837398,gbtree,multi:softmax,10,0.1617795964726247,0.8890637134667486,0.9103594266809523,4,42,1.3555131386965513,30.68208396434784
0.837398,gbtree,multi:softmax,9,0.09900743067963047,0.7074984062928706,0.6703139452263712,7,83,36.520433938130736,44.232223997823894
0.837398,gbtree,multi:softmax,5,0.17458491622004657,0.9508923220913856,0.9538414142094552,8,70,90.64805863890797,75.41152413468808
